seniorcitizen,tenure,monthlycharges,avg_monthly_spend,partner_Yes,dependents_Yes,multiplelines_No phone service,multiplelines_Yes,internetservice_Fiber optic,internetservice_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,paperlessbilling_Yes,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
0,-0.055833672077855064,-0.025315564921457354,-0.10354594924738737,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,-1.0331224013585834,-0.17487729493640844,-0.17694245454080498,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,-1.2774445836787656,-1.5076384890696393,-1.5026973623953768,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-0.9924020376385531,-1.504314895069307,-1.4739190399488638,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.3106496014024181,0.33363258711442517,0.31567853964227977,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.6137012404433893,1.259253516206956,1.3284362455121803,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False
0,-0.9516816739185228,0.2704843011081128,0.2522512089871838,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.7073594915983407,-0.1931570619382357,-0.03598289886719628,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,0.5142514200025698,1.3423433662152622,1.3372422741552854,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.025607055362205634,0.6177998741428321,0.623046331656796,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.22920887396235737,-1.4893587220678117,-1.4859599510822967,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,1.247217966963116,0.6610065961471517,0.6823650426973152,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
0,-0.748079855318371,-1.4744025490663168,-1.4534814029390584,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.1552834925186746,-0.33440980695235617,-0.19877020579006138,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.7178532386027215,-1.5076384890696393,-1.4669542718402255,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.5851984004382496,-0.9825106370171443,-1.0277055143733143,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.8702409464784621,0.3386179781149237,0.34122330041690885,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2774445836787656,-1.5242564590713006,-1.5192604256739453,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.1960038562387048,0.18407085709947407,0.16078629288219895,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.2064976032430856,-0.533825446972291,-0.5378989264187539,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,-0.6666391278783103,0.787303168159777,0.798947318452716,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.1145631287986442,0.5131066631323666,0.40039860831215845,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.9621754209229036,1.3489905542159264,1.2822929971998025,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.1779947632379461,-1.2982520670487077,-1.276256625858374,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.4100994218432374,-1.3265026160515319,-1.3624304653168717,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.1960038562387048,-0.13665596393258767,0.028833888762935977,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,-0.055833672077855064,0.9883806051798778,1.0381834030098154,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.369379058123207,1.3589613362169235,1.2899856796738263,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,-0.9924020376385531,0.6394032351449919,0.39460153616465954,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.748079855318371,-1.303237458049206,-1.2640709435891415,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.43281069256250915,-0.5221928679711283,-0.5458915674194589,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,-0.8295205827584317,-1.3132082400502028,-1.3870319705000391,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.055833672077855064,0.8155537171626008,0.8712704685509499,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,1.6137012404433893,1.5666859612376889,1.568025556687586,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.06632741908223598,0.09599561609066982,0.1338307193111956,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.5444780367182193,-1.4943441130683104,-1.5447152387125875,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-1.2774445836787656,-0.62854787598176,-0.6265113149590962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.1960038562387048,-0.8130073430001998,-1.123955315425441,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.7888002190384014,0.4998122871310375,0.33516562063041144,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.1145631287986442,-1.4760643460664828,-1.3370667296096905,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,-1.1552834925186746,0.8005975441611056,0.9391122414476032,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.6666391278783103,-1.4710789550659844,-1.543794463155325,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.26992923768238775,-0.8130073430001998,-0.7605022499434142,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,1.6137012404433893,1.4952286902305454,1.4244099955096636,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1.125056875803025,1.3672703212177542,1.3861493193361705,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1552834925186746,-1.3065610520495383,-1.4480392535761002,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1.6137012404433893,-1.329826210051864,-1.3274969597154065,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.9516816739185228,-0.532163649972125,-0.5177471994298289,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.8702409464784621,-1.504314895069307,-1.462343717316682,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.5851984004382496,-1.3630621500551865,-1.364119732964686,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.4100994218432374,-0.9658926670154829,-0.8866997343724319,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,-1.2367242199587352,-1.4860351280674797,-1.4381014156089589,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.46303730927815856,-0.196480655938568,-0.2280513355146737,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
0,-1.1145631287986442,-0.44575020596348647,-0.407547618416419,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
